SampleID,longitude,latitude,Easting,Northing,class,classnum,subclass,type,Source
Digitized206,-106.9617229,38.92281237,329939.4949,4310040.541,Festuca,13,thurberi,Grasses,Digitized
Digitized207,-106.9616057,38.92289835,329949.8599,4310049.865,Festuca,13,thurberi,Grasses,Digitized
Digitized208,-106.9615312,38.9226594,329955.744,4310023.206,Festuca,13,thurberi,Grasses,Digitized
Digitized209,-106.9614894,38.922676,329959.4102,4310024.971,Festuca,13,thurberi,Grasses,Digitized
Digitized210,-106.9614862,38.92281795,329960.0269,4310040.719,Festuca,13,thurberi,Grasses,Digitized
Digitized211,-106.9612896,38.92278923,329977.007,4310037.165,Festuca,13,thurberi,Grasses,Digitized
Digitized212,-106.9613751,38.9228371,329969.7016,4310042.637,Festuca,13,thurberi,Grasses,Digitized
Digitized213,-106.9614515,38.92282311,329963.045,4310041.227,Festuca,13,thurberi,Grasses,Digitized
Digitized214,-106.9613371,38.92276357,329972.8214,4310034.406,Festuca,13,thurberi,Grasses,Digitized
Digitized215,-106.9600421,38.92212305,330083.5674,4309960.904,Festuca,13,thurberi,Grasses,Digitized
Digitized216,-106.9600993,38.92211017,330078.5821,4309959.581,Festuca,13,thurberi,Grasses,Digitized
Digitized217,-106.9600466,38.92207737,330083.0689,4309955.842,Festuca,13,thurberi,Grasses,Digitized
Digitized218,-106.9600045,38.92205683,330086.6736,4309953.484,Festuca,13,thurberi,Grasses,Digitized
Digitized219,-106.9599214,38.92198756,330093.7106,4309945.641,Festuca,13,thurberi,Grasses,Digitized
Digitized220,-106.9598883,38.92198172,330096.5676,4309944.932,Festuca,13,thurberi,Grasses,Digitized
Digitized221,-106.9600115,38.92207916,330086.1176,4309955.976,Festuca,13,thurberi,Grasses,Digitized
Digitized222,-106.9597665,38.92191432,330106.9601,4309937.224,Festuca,13,thurberi,Grasses,Digitized
Digitized223,-106.9597757,38.92190138,330106.1356,4309935.805,Festuca,13,thurberi,Grasses,Digitized
Digitized224,-106.9595944,38.92195971,330121.9928,4309941.941,Festuca,13,thurberi,Grasses,Digitized
Digitized225,-106.9595468,38.92192457,330126.0386,4309937.952,Festuca,13,thurberi,Grasses,Digitized
Digitized226,-106.9595677,38.92185909,330124.0636,4309930.724,Festuca,13,thurberi,Grasses,Digitized
Digitized231,-106.9891247,38.9551848,327642.2717,4313684.847,Festuca,13,thurberi,Grasses,Digitized
Digitized232,-106.989004,38.9552392,327652.8638,4313690.656,Festuca,13,thurberi,Grasses,Digitized
Digitized234,-106.9891529,38.95522473,327639.9227,4313689.332,Festuca,13,thurberi,Grasses,Digitized
Digitized235,-106.9886357,38.95512964,327684.5117,4313677.8,Festuca,13,thurberi,Grasses,Digitized
Digitized236,-106.9885948,38.95511264,327688.0139,4313675.835,Festuca,13,thurberi,Grasses,Digitized
344,-107.0663153,38.95273112,320946.92,4313561.423,Agastache,14,urticifolia,Herbs,MeadowPlot
346,-107.0667043,38.95242755,320912.451,4313528.496,Agastache,14,urticifolia,Herbs,MeadowPlot
182,-107.0121063,38.93464418,325600.4035,4311448.893,Caltha,15,leptosepala,Herbs,MeadowPlot
204,-107.0923808,38.85657528,318443.1815,4302941.123,Caltha,15,leptosepala,Herbs,MeadowPlot
259,-107.0401987,38.97945248,323276.6593,4316476.088,Caltha,15,leptosepala,Herbs,MeadowPlot
262,-107.0400288,38.98058012,323294.1745,4316600.91,Caltha,15,leptosepala,Herbs,MeadowPlot
276,-107.0375098,38.97911524,323508.7563,4316433.443,Caltha,15,leptosepala,Herbs,MeadowPlot
377,-107.060881,38.99102114,321514.0495,4317800.399,Caltha,15,leptosepala,Herbs,MeadowPlot
378,-107.0604608,38.99082882,321549.9623,4317778.23,Caltha,15,leptosepala,Herbs,MeadowPlot
52,-106.9508579,38.92086944,330876.8348,4309804.694,Dasiphora,16,fruticosa,Herbs,MeadowPlot
5,-106.9862323,38.95746263,327898.4355,4313932.181,Delphinium,17,barbeyi,Herbs,MeadowPlot
80,-106.9722991,38.92724994,329033.2323,4310552.824,Delphinium,17,barbeyi,Herbs,MeadowPlot
81,-106.9726521,38.92704222,329002.126,4310530.433,Delphinium,17,barbeyi,Herbs,MeadowPlot
153,-107.0033709,38.98724708,326486.0173,4317270.327,Delphinium,17,barbeyi,Herbs,MeadowPlot
342,-107.0662664,38.95309247,320952.0708,4313601.432,Delphinium,17,barbeyi,Herbs,MeadowPlot
4,-106.986102,38.9574739,327909.7525,4313933.186,Frasera,18,speciosa,Herbs,MeadowPlot
18,-106.9530197,38.92155096,330691.0348,4309884.344,Frasera,18,speciosa,Herbs,MeadowPlot
Digitized237,-106.9890831,38.95467762,327644.6504,4313628.479,Frasera,18,speciosa,Herbs,Digitized
Digitized238,-106.9891107,38.95474192,327642.4126,4313635.667,Frasera,18,speciosa,Herbs,Digitized
Digitized239,-106.9888477,38.9547409,327665.1973,4313635.057,Frasera,18,speciosa,Herbs,Digitized
Digitized240,-106.9888738,38.95466408,327662.7561,4313626.58,Frasera,18,speciosa,Herbs,Digitized
Digitized241,-106.9843502,38.95703262,328060.4836,4313880.902,Frasera,18,speciosa,Herbs,Digitized
Digitized242,-106.9842764,38.95705189,328066.9268,4313882.902,Frasera,18,speciosa,Herbs,Digitized
Digitized243,-106.9842069,38.95710827,328073.0843,4313889.028,Frasera,18,speciosa,Herbs,Digitized
Digitized244,-106.9842531,38.95717612,328069.2438,4313896.645,Frasera,18,speciosa,Herbs,Digitized
Digitized245,-106.9846741,38.95724674,328032.9336,4313905.278,Frasera,18,speciosa,Herbs,Digitized
Digitized246,-106.9871898,38.95917013,327819.5924,4314123.497,Frasera,18,speciosa,Herbs,Digitized
Digitized247,-106.9871603,38.95919218,327822.2023,4314125.888,Frasera,18,speciosa,Herbs,Digitized
Digitized248,-106.987248,38.9591966,327814.6185,4314126.544,Frasera,18,speciosa,Herbs,Digitized
Digitized249,-106.9872993,38.9591088,327809.9589,4314116.897,Frasera,18,speciosa,Herbs,Digitized
Digitized250,-106.9873311,38.95924689,327807.5403,4314132.283,Frasera,18,speciosa,Herbs,Digitized
Digitized251,-106.9871403,38.95927279,327824.129,4314134.797,Frasera,18,speciosa,Herbs,Digitized
Digitized252,-106.9872322,38.95928822,327816.2036,4314136.683,Frasera,18,speciosa,Herbs,Digitized
Digitized253,-106.987146,38.95917223,327823.3911,4314123.647,Frasera,18,speciosa,Herbs,Digitized
Digitized254,-106.9872947,38.9588392,327809.7023,4314086.967,Frasera,18,speciosa,Herbs,Digitized
70,-106.9795061,38.92716374,328408.2335,4310556.801,Heterotheca,19,villosa,Herbs,MeadowPlot
6,-106.9848343,38.95786904,328020.5555,4313974.646,Lathyrus,20,lanszwertii,Herbs,MeadowPlot
155,-107.0037345,38.98725165,326454.534,4317271.528,Lathyrus,20,lanszwertii,Herbs,MeadowPlot
170,-107.0117373,38.93742226,325639.1963,4311756.511,Lathyrus,20,lanszwertii,Herbs,MeadowPlot
407,-107.065579,38.97522045,321067.3428,4316055.968,Lathyrus,20,lanszwertii,Herbs,MeadowPlot
8,-106.9848341,38.95782069,328020.462,4313969.279,Ligusticum,21,porteri,Herbs,MeadowPlot
17,-106.9526649,38.92153229,330721.746,4309881.614,Ligusticum,21,porteri,Herbs,MeadowPlot
71,-106.9735166,38.9269045,328926.848,4310516.77,Ligusticum,21,porteri,Herbs,MeadowPlot
72,-106.9735113,38.92699167,328927.5183,4310526.435,Ligusticum,21,porteri,Herbs,MeadowPlot
83,-106.9726184,38.92706564,329005.1068,4310532.968,Ligusticum,21,porteri,Herbs,MeadowPlot
150,-107.0033242,38.98713445,326489.7845,4317257.738,Ligusticum,21,porteri,Herbs,MeadowPlot
151,-107.0032257,38.98733572,326498.8078,4317279.889,Ligusticum,21,porteri,Herbs,MeadowPlot
161,-107.0092123,38.98298641,325969.61,4316808.608,Ligusticum,21,porteri,Herbs,MeadowPlot
206,-107.0921552,38.85682403,318463.3932,4302968.282,Ligusticum,21,porteri,Herbs,MeadowPlot
208,-107.0978486,38.85728867,317970.5125,4303031.188,Ligusticum,21,porteri,Herbs,MeadowPlot
219,-107.0300183,38.96224743,324115.996,4314546.869,Ligusticum,21,porteri,Herbs,MeadowPlot
224,-107.0302989,38.96181483,324090.6108,4314499.399,Ligusticum,21,porteri,Herbs,MeadowPlot
225,-107.0303653,38.96177918,324084.7705,4314495.571,Ligusticum,21,porteri,Herbs,MeadowPlot
345,-107.0661913,38.95244421,320956.947,4313529.336,Ligusticum,21,porteri,Herbs,MeadowPlot
406,-107.0656468,38.97553201,321062.251,4316090.68,Ligusticum,21,porteri,Herbs,MeadowPlot
368,-107.0646786,38.9915572,321186.4665,4317867.349,Lupinus,22,argenteus,Herbs,MeadowPlot
Digitized1,-107.0108243,38.9033923,325635.0248,4307977.979,Lupinus,22,argenteus,Herbs,Digitized
Digitized10,-107.0085507,38.90314003,325831.5798,4307945.636,Lupinus,22,argenteus,Herbs,Digitized
Digitized100,-106.9856884,38.95349014,327935.9546,4313490.269,Lupinus,22,argenteus,Herbs,Digitized
Digitized101,-106.9848576,38.95391382,328008.9775,4313535.722,Lupinus,22,argenteus,Herbs,Digitized
Digitized102,-106.9847088,38.95404354,328022.1798,4313549.838,Lupinus,22,argenteus,Herbs,Digitized
Digitized103,-106.9850031,38.95397868,327996.5225,4313543.195,Lupinus,22,argenteus,Herbs,Digitized
Digitized104,-106.9851754,38.95387101,327981.3275,4313531.571,Lupinus,22,argenteus,Herbs,Digitized
Digitized105,-106.9848307,38.95373921,328010.8873,4313516.292,Lupinus,22,argenteus,Herbs,Digitized
Digitized11,-107.0087914,38.90266731,325809.544,4307893.632,Lupinus,22,argenteus,Herbs,Digitized
Digitized117,-106.9855617,38.95635529,327953.8619,4313808.017,Lupinus,22,argenteus,Herbs,Digitized
Digitized118,-106.9855401,38.95640469,327955.8589,4313813.458,Lupinus,22,argenteus,Herbs,Digitized
Digitized119,-106.9853818,38.95647779,327969.7514,4313821.273,Lupinus,22,argenteus,Herbs,Digitized
Digitized12,-107.0088688,38.90257041,325802.5976,4307883.026,Lupinus,22,argenteus,Herbs,Digitized
Digitized15,-107.0126216,38.90518719,325483.5553,4308180.622,Lupinus,22,argenteus,Herbs,Digitized
Digitized16,-107.0125541,38.90513741,325489.2887,4308174.968,Lupinus,22,argenteus,Herbs,Digitized
Digitized17,-107.012727,38.90501728,325473.9998,4308161.966,Lupinus,22,argenteus,Herbs,Digitized
Digitized18,-107.0126581,38.90504641,325480.0453,4308165.067,Lupinus,22,argenteus,Herbs,Digitized
Digitized19,-107.0127818,38.90501269,325469.2354,4308161.561,Lupinus,22,argenteus,Herbs,Digitized
Digitized2,-107.010854,38.90346494,325632.6273,4307986.098,Lupinus,22,argenteus,Herbs,Digitized
Digitized20,-106.9121683,38.86776185,334107.6145,4303839.625,Lupinus,22,argenteus,Herbs,Digitized
Digitized21,-106.9119674,38.86794453,334125.4748,4303859.534,Lupinus,22,argenteus,Herbs,Digitized
Digitized22,-106.9119719,38.86797325,334125.1471,4303862.729,Lupinus,22,argenteus,Herbs,Digitized
Digitized23,-106.9118917,38.86815173,334132.5206,4303882.392,Lupinus,22,argenteus,Herbs,Digitized
Digitized24,-106.9120399,38.86825303,334119.9037,4303893.903,Lupinus,22,argenteus,Herbs,Digitized
Digitized25,-106.9116996,38.86854006,334150.0947,4303925.14,Lupinus,22,argenteus,Herbs,Digitized
Digitized26,-106.9115847,38.86851725,334160.0071,4303922.4,Lupinus,22,argenteus,Herbs,Digitized
Digitized27,-106.9115973,38.86850545,334158.8871,4303921.113,Lupinus,22,argenteus,Herbs,Digitized
Digitized28,-106.9114784,38.86885253,334170.0087,4303959.416,Lupinus,22,argenteus,Herbs,Digitized
Digitized29,-106.9114301,38.86880617,334174.0922,4303954.184,Lupinus,22,argenteus,Herbs,Digitized
Digitized3,-107.0109313,38.90344863,325625.8825,4307984.436,Lupinus,22,argenteus,Herbs,Digitized
Digitized30,-106.9131868,38.86734517,334018.2819,4303795.233,Lupinus,22,argenteus,Herbs,Digitized
Digitized31,-106.9131908,38.86731134,334017.8556,4303791.485,Lupinus,22,argenteus,Herbs,Digitized
Digitized4,-107.0109936,38.90351495,325620.64,4307991.916,Lupinus,22,argenteus,Herbs,Digitized
Digitized5,-107.0106498,38.90332683,325649.9946,4307970.38,Lupinus,22,argenteus,Herbs,Digitized
Digitized53,-106.9622169,38.92277901,329896.5886,4310037.76,Lupinus,22,argenteus,Herbs,Digitized
Digitized54,-106.9622217,38.92274897,329896.1015,4310034.436,Lupinus,22,argenteus,Herbs,Digitized
Digitized55,-106.9623087,38.92285053,329888.7945,4310045.869,Lupinus,22,argenteus,Herbs,Digitized
Digitized56,-106.9625817,38.92245363,329864.1809,4310002.33,Lupinus,22,argenteus,Herbs,Digitized
Digitized57,-106.9625854,38.92249425,329863.9601,4310006.845,Lupinus,22,argenteus,Herbs,Digitized
Digitized58,-106.9627381,38.9225821,329850.9318,4310016.88,Lupinus,22,argenteus,Herbs,Digitized
Digitized59,-106.9625082,38.92237551,329870.3638,4309993.522,Lupinus,22,argenteus,Herbs,Digitized
Digitized6,-107.0106062,38.90386577,325655.1003,4308030.11,Lupinus,22,argenteus,Herbs,Digitized
Digitized60,-106.9624743,38.92223194,329872.9645,4309977.525,Lupinus,22,argenteus,Herbs,Digitized
Digitized7,-107.0107036,38.90385906,325646.6356,4308029.551,Lupinus,22,argenteus,Herbs,Digitized
Digitized8,-107.0087598,38.90318275,325813.5441,4307950.777,Lupinus,22,argenteus,Herbs,Digitized
Digitized87,-107.0143717,38.90544003,325332.4126,4308212.034,Lupinus,22,argenteus,Herbs,Digitized
Digitized88,-107.0142768,38.90551979,325340.8342,4308220.704,Lupinus,22,argenteus,Herbs,Digitized
Digitized89,-107.0144129,38.9053813,325328.6972,4308205.594,Lupinus,22,argenteus,Herbs,Digitized
Digitized9,-107.0087445,38.9030524,325814.5555,4307936.281,Lupinus,22,argenteus,Herbs,Digitized
Digitized90,-106.9874665,38.95502983,327785.5955,4313664.511,Lupinus,22,argenteus,Herbs,Digitized
Digitized91,-106.9874477,38.95502246,327787.2052,4313663.657,Lupinus,22,argenteus,Herbs,Digitized
Digitized92,-106.9869705,38.95547173,327829.6412,4313712.617,Lupinus,22,argenteus,Herbs,Digitized
Digitized93,-106.9888025,38.95519767,327670.2252,4313685.665,Lupinus,22,argenteus,Herbs,Digitized
Digitized94,-106.9886016,38.95498414,327687.1189,4313661.587,Lupinus,22,argenteus,Herbs,Digitized
Digitized95,-106.9885349,38.95502464,327692.9928,4313665.956,Lupinus,22,argenteus,Herbs,Digitized
Digitized96,-106.9885618,38.95487369,327690.2957,4313649.253,Lupinus,22,argenteus,Herbs,Digitized
Digitized97,-106.9885442,38.95490422,327691.8934,4313652.608,Lupinus,22,argenteus,Herbs,Digitized
Digitized98,-106.9855919,38.95364006,327944.6822,4313506.726,Lupinus,22,argenteus,Herbs,Digitized
Digitized99,-106.9856997,38.95359274,327935.2185,4313501.678,Lupinus,22,argenteus,Herbs,Digitized
237,-107.0296777,38.96068063,324141.6378,4314372.32,Mertensia,23,ciliata,Herbs,MeadowPlot
274,-107.0377432,38.97941561,323489.281,4316467.232,Mertensia,23,ciliata,Herbs,MeadowPlot
381,-107.059862,38.99044715,321600.8662,4317734.696,Mertensia,23,lanata,Herbs,MeadowPlot
16,-106.9527613,38.92158544,330713.5205,4309887.691,Osmorhiza,24,occidentalis,Herbs,MeadowPlot
53,-106.951343,38.92084986,330834.7303,4309803.421,Osmorhiza,24,occidentalis,Herbs,MeadowPlot
171,-107.0118124,38.93729093,325632.3613,4311742.079,Osmorhiza,24,occidentalis,Herbs,MeadowPlot
176,-107.0118874,38.9361676,325623.106,4311617.55,Osmorhiza,24,occidentalis,Herbs,MeadowPlot
216,-107.0916321,38.85738644,318510.2148,4303029.66,Osmorhiza,24,occidentalis,Herbs,MeadowPlot
228,-107.0305872,38.96157545,324065.0398,4314473.388,Osmorhiza,24,occidentalis,Herbs,MeadowPlot
340,-107.066361,38.95278262,320943.0963,4313567.228,Osmorhiza,24,occidentalis,Herbs,MeadowPlot
1,-106.9860995,38.95722971,327909.3775,4313906.08,Potentilla,25,pulcherrima,Herbs,MeadowPlot
11,-106.9521112,38.92187566,330770.572,4309918.694,Potentilla,25,pulcherrima,Herbs,MeadowPlot
149,-107.0031699,38.98744836,326503.9173,4317292.283,Potentilla,25,pulcherrima,Herbs,MeadowPlot
167,-107.0125751,38.93724263,325566.1295,4311738.178,Potentilla,25,pulcherrima,Herbs,MeadowPlot
269,-107.037773,38.979832,323487.735,4316513.503,Rhodiola,26,integrifolia,Herbs,MeadowPlot
277,-107.0374456,38.97878701,323513.5015,4316396.89,Rhodiola,26,integrifolia,Herbs,MeadowPlot
382,-107.0597508,38.99044473,321610.4875,4317734.21,Rhodiola,26,integrifolia,Herbs,MeadowPlot
45,-106.9508015,38.92091786,330881.844,4309809.963,Valeriana,27,occidentalis,Herbs,MeadowPlot
9,-106.9845044,38.95793704,328049.3138,4313981.57,Veratrum,28,californicum,Herbs,MeadowPlot
44,-106.9509295,38.92099343,330870.9208,4309818.588,Veratrum,28,californicum,Herbs,MeadowPlot
46,-106.9509682,38.92086773,330867.2738,4309804.709,Veratrum,28,californicum,Herbs,MeadowPlot
65,-106.9791739,38.927264,328437.2755,4310567.303,Veratrum,28,californicum,Herbs,MeadowPlot
74,-106.9731916,38.92708443,328955.4583,4310536.129,Veratrum,28,californicum,Herbs,MeadowPlot
79,-106.972683,38.92701124,328999.3773,4310527.052,Veratrum,28,californicum,Herbs,MeadowPlot
84,-106.9724304,38.92754999,329022.5627,4310586.371,Veratrum,28,californicum,Herbs,MeadowPlot
147,-107.0028845,38.98752478,326528.8228,4317300.221,Veratrum,28,californicum,Herbs,MeadowPlot
154,-107.0097454,38.98283799,325923.0658,4316793.155,Veratrum,28,californicum,Herbs,MeadowPlot
168,-107.0125976,38.93711308,325563.8645,4311723.843,Veratrum,28,californicum,Herbs,MeadowPlot
173,-107.0120387,38.93720854,325612.5408,4311733.368,Veratrum,28,californicum,Herbs,MeadowPlot
205,-107.0921877,38.8567628,318460.419,4302961.551,Veratrum,28,californicum,Herbs,MeadowPlot
236,-107.0296612,38.96078978,324143.335,4314384.402,Veratrum,28,californicum,Herbs,MeadowPlot
272,-107.038221,38.97939358,323447.8345,4316465.714,Veratrum,28,californicum,Herbs,MeadowPlot
278,-107.0376635,38.97859971,323494.1535,4316376.525,Veratrum,28,californicum,Herbs,MeadowPlot
338,-107.0666671,38.95274859,320916.4825,4313564.054,Veratrum,28,californicum,Herbs,MeadowPlot
348,-107.0677396,38.95378417,320826.1413,4313681.097,Veratrum,28,californicum,Herbs,MeadowPlot
410,-107.0655789,38.97487827,321066.4912,4316017.991,Veratrum,28,californicum,Herbs,MeadowPlot
418,-107.0664418,38.97694343,320996.9335,4316248.891,Veratrum,28,californicum,Herbs,MeadowPlot
419,-107.0664093,38.97701213,320999.9233,4316256.452,Veratrum,28,californicum,Herbs,MeadowPlot
174,-107.0119104,38.93637256,325621.6198,4311640.342,Wyethia,29,amplexicaulis,Herbs,MeadowPlot
Digitized181,-106.9114697,38.86840611,334169.7304,4303909.856,Wyethia,29,amplexicaulis,Herbs,Digitized
